Price,Close,High,Low,Open,Volume,next_day_high_target,Next_Day_Close_Target
2023-01-24,140.2804413,140.9005028,138.0856417,138.0954784,66435100,140.181998,139.6210022
2023-01-25,139.6210022,140.181998,136.6191378,138.6663107,65799300,141.9733131,141.6878967
2023-01-26,141.6878967,141.9733131,139.6603969,140.9103568,54105100,144.906255,143.62677
2023-01-27,143.62677,144.906255,140.8217608,140.9004999,70555800,143.2527519,140.7429962
2023-01-30,140.7429962,143.2527519,140.5953697,142.6720677,64015300,142.0618939,142.0126801
2023-01-31,142.0126801,142.0618939,140.0344091,140.4477785,65874500,144.296058,143.1346741
2023-02-01,143.1346741,144.296058,139.0895565,141.6977256,77663600,148.7939094,148.4396057
2023-02-02,148.4396057,148.7939094,145.8314218,146.549896,118339000,154.8960887,152.0615387
2023-02-03,152.0615387,154.8960887,145.4968126,145.693653,154357300,150.683623,149.3352356
2023-02-06,149.3352356,150.683623,148.4002325,150.1619893,69858300,152.7799999,152.2091522
2023-02-07,152.2091522,152.7799999,148.2624475,148.2624475,83322600,152.1402837,149.5222626
2023-02-08,149.5222626,152.1402837,148.7840997,151.4513347,64120100,151.8942128,148.4888153
2023-02-09,148.4888153,151.8942128,148.0459207,151.3528904,56007100,149.1788508,148.8535614
2023-02-10,148.8535614,149.1788508,147.0891293,147.3257075,57450700,152.0571183,151.6529846
2023-02-13,151.6529846,152.0571183,148.764818,148.7943884,62199000,151.5741356,151.0122681
2023-02-14,151.0122681,151.5741356,148.7056874,149.9476889,61707600,153.2794175,153.1118469
2023-02-15,153.1118469,153.2794175,150.6968366,150.9235479,65573800,154.097596,151.5150146
2023-02-16,151.5150146,154.097596,151.1601549,151.3178586,68167900,150.815153,150.371582
2023-02-17,150.371582,150.815153,148.6958611,150.174441,59144100,149.1393863,146.3596497
2023-02-21,146.3596497,149.1393863,146.2906571,148.0550887,58867200,147.8086808,146.7835388
2023-02-22,146.7835388,147.8086808,145.0585292,146.7441016,51011300,148.1931042,147.2665253
2023-02-23,147.2665253,148.1931042,145.137382,147.9466743,48394200,145.088101,144.6149597
2023-02-24,144.6149597,145.088101,143.6390917,145.0092416,55469600,147.0398126,145.807663
2023-02-27,145.807663,147.0398126,145.3443735,145.6006702,44998500,146.9511125,145.3049622
2023-02-28,145.3049622,146.9511125,144.7332429,144.9501024,50547000,145.1274734,143.2348938
2023-03-01,143.2348938,145.1274734,142.9391749,144.7331916,55479000,144.6149644,143.8263855
2023-03-02,143.8263855,144.6149644,141.845079,142.3182353,52238100,148.9521046,148.8732452
2023-03-03,148.8732452,148.9521046,145.2260854,145.9259379,70732300,154.0679992,151.6332703
2023-03-06,151.6332703,154.0679992,151.2685588,151.5938331,87558000,151.8304269,149.4351349
2023-03-07,149.4351349,151.8304269,148.9718454,151.5051375,56182000,151.2784344,150.6869965
2023-03-08,150.6869965,151.2784344,149.6618544,150.6278557,47204800,152.3331193,148.4395294
2023-03-09,148.4395294,152.3331193,148.0846697,151.3671182,53833600,148.7845533,146.3793945
2023-03-10,146.3793945,148.7845533,145.5021045,148.0649821,68572400,150.9531131,148.3212433
2023-03-13,148.3212433,150.9531131,145.5907955,145.6992253,84457100,151.2094109,150.4109802
2023-03-14,150.4109802,151.2094109,147.9565476,149.1196897,73695900,151.061549,150.8052673
2023-03-15,150.8052673,151.061549,147.7791005,149.0309688,77167900,154.2257404,153.6244507
2023-03-16,153.6244507,154.2257404,149.4745633,149.9871419,76161100,154.501687,152.7865295
2023-03-17,152.7865295,154.501687,152.0768103,153.8511085,98944600,155.5662982,155.1522827
2023-03-20,155.1522827,155.5662982,151.9486935,152.8555689,73641400,157.1237289,157.0054474
2023-03-21,157.0054474,157.1237289,154.3045697,155.073445,73938300,159.8246222,155.5761719
2023-03-22,155.5761719,159.8246222,155.5564533,157.0251813,75701800,159.2430424,156.6604462
2023-03-23,156.6604462,159.2430424,155.4282964,156.5618832,67622100,158.0503048,157.9615936
2023-03-24,157.9615936,158.0503048,155.5958722,156.5914437,59196500,158.4741618,156.0197144
2023-03-27,156.0197144,158.4741618,155.6155657,157.6560127,52390300,156.2267282,155.3987122
2023-03-28,155.3987122,156.2267282,153.752562,155.7141497,45992200,158.7501825,158.4741821
2023-03-29,158.4741821,158.7501825,157.0744618,157.0941653,51305700,160.1498879,160.0414581
2023-03-30,160.0414581,160.1498879,158.9670272,159.2233089,49501700,162.643744,162.545166
2023-03-31,162.545166,162.643744,159.5978739,160.1203041,68749800,163.9153244,163.7970428
2023-04-03,163.7970428,163.9153244,161.8748924,161.9241814,56976200,164.457483,163.2647705
2023-04-04,163.2647705,164.457483,162.752192,164.2209199,46278300,162.6930499,161.421463
2023-04-05,161.421463,162.6930499,159.4894607,162.3874792,51511700,162.6043279,162.308609
2023-04-06,162.308609,162.6043279,159.686591,160.1104433,45390100,159.716156,159.716156
2023-04-10,159.716156,159.716156,157.7940057,159.1148664,47716900,160.0414434,158.5037231
2023-04-11,158.5037231,160.0414434,158.217856,160.0315916,47644200,159.7457228,157.8137207
2023-04-12,157.8137207,159.7457228,157.4982832,158.9177219,50133100,163.4323484,163.1957703
2023-04-13,163.1957703,163.4323484,159.1148908,159.3218986,68445600,163.9449032,162.8507538
2023-04-14,162.8507538,163.9449032,161.480604,162.2395974,49386500,163.0281716,162.8704529
2023-04-17,162.8704529,163.0281716,161.6875923,162.7324527,41516200,165.0193371,164.0927582
2023-04-18,164.0927582,165.0193371,163.2844608,163.7280467,49923000,165.7586516,165.2362213
2023-04-19,165.2362213,165.7586516,163.1760554,163.4323522,47720200,165.4727667,164.2701874
2023-04-20,164.2701874,165.4727667,163.1957565,163.7181867,52456400,164.0730701,162.6634979
2023-04-21,162.6634979,164.0730701,162.1410676,162.6930683,58337300,163.2352037,162.9690552
2023-04-24,162.9690552,163.2352037,161.5496163,162.6437658,41949600,163.9350571,161.4313354
2023-04-25,161.4313354,163.9350571,161.3918982,162.8310558,48714100,162.9197613,161.421463
2023-04-26,161.421463,162.9197613,160.4751805,160.7314622,45498800,166.1529179,166.0050659
2023-04-27,166.0050659,166.1529179,162.8310471,162.8310471,64902300,167.4245131,167.2569275
2023-04-28,167.2569275,167.4245131,165.4826439,166.0839336,55275900,168.0159325,167.1682129
2023-05-01,167.1682129,168.0159325,166.2317821,166.8626422,52472900,167.9173747,166.1332092
2023-05-02,166.1332092,167.9173747,165.1474894,167.6610779,48425700,168.4792258,165.0587769
2023-05-03,165.0587769,168.4792258,164.7729247,167.0795054,65136000,164.6546198,163.4224701
2023-05-04,163.4224701,164.6546198,161.9636091,162.5353283,81235400,171.8109408,171.0913696
2023-05-05,171.0913696,171.8109408,168.3214847,168.5383443,113453200,171.3674079,171.0223999
2023-05-08,171.0223999,171.3674079,169.6522499,170.0169614,55962800,171.0618061,169.3170929
2023-05-09,169.3170929,171.0618061,169.1495223,170.578813,45326900,171.5448172,171.0815277
2023-05-10,171.0815277,171.5448172,169.4452292,170.5492456,53724500,172.0967844,171.2687836
2023-05-11,171.2687836,172.0967844,169.7113448,171.3673615,49514700,171.811702,170.3409576
2023-05-12,170.3409576,171.811702,168.7912298,171.377383,45533100,170.972671,169.8473969
2023-05-15,169.8473969,170.972671,169.255141,170.9233138,37266700,170.9035679,169.8473969
2023-05-16,169.8473969,170.9035679,169.5808802,169.7684284,42110300,170.6963172,170.4594269
2023-05-17,170.4594269,170.6963172,168.2187434,169.4920894,57951600,172.9764581,172.7889099
2023-05-18,172.7889099,172.9764581,170.3508133,170.7653864,65496700,174.1115995,172.8974915
2023-05-19,172.8974915,174.1115995,172.680332,174.1115995,55809500,172.4533275,171.9499054
2023-05-22,171.9499054,172.4533275,171.2095929,171.7327459,43570900,171.1404928,169.3439941
2023-05-23,169.3439941,171.1404928,169.067612,170.893722,50747300,170.1928867,169.6203766
2023-05-24,169.6203766,170.1928867,168.3174346,168.8800642,45143500,171.6537579,170.7555237
2023-05-25,170.7555237,171.6537579,169.4723125,170.1830136,56058300,173.4996059,173.1639862
2023-05-26,173.1639862,173.4996059,170.8739612,171.0812553,54835000,176.6780456,175.0098724
2023-05-30,175.0098724,176.6780456,174.2893058,174.6742677,55964400,177.0333757,174.960495
2023-05-31,174.960495,177.0333757,174.4768188,175.0394635,99625300,177.7934358,177.7638245
2023-06-01,177.7638245,177.7934358,174.6446377,175.404696,68901800,179.4319823,178.6127014
2023-06-02,178.6127014,179.4319823,176.9445284,178.6916699,61996900,182.5610229,177.2603912
2023-06-05,177.2603912,182.5610229,175.7402748,180.2709978,121946500,177.793437,176.8952026
2023-06-06,176.8952026,177.793437,175.1381805,177.6453805,64848400,178.8693591,175.5231476
2023-06-07,175.5231476,178.8693591,175.029606,176.1351344,61944600,178.5041267,178.2376251
2023-06-08,178.2376251,178.5041267,175.1677957,175.6020997,50214900,179.876174,178.6225891
2023-06-09,178.6225891,179.876174,178.2968498,179.1556074,48900000,181.5147452,181.4160309
2023-06-12,181.4160309,181.5147452,178.6324638,178.9285918,54274900,181.7713919,180.9422455
2023-06-13,180.9422455,181.7713919,180.0834878,180.4388384,54929100,182.0082631,181.5739441
2023-06-14,181.5739441,182.0082631,179.6688808,181.0014341,57462900,184.110783,183.6073608
2023-06-15,183.6073608,184.110783,181.4061693,181.5838521,65433200,184.5747027,182.5314331
2023-06-16,182.5314331,184.5747027,181.889835,184.3180514,101256200,183.6961866,182.6202545
2023-06-20,182.6202545,183.6961866,182.0280136,182.0280136,49799100,183.0151148,181.583847
2023-06-21,181.583847,183.0151148,180.2315327,182.5116927,49515700,184.6338909,184.5845337
2023-06-22,184.5845337,184.6338909,181.2975453,181.3666483,51245300,185.1373148,184.2686768
2023-06-23,184.2686768,185.1373148,182.6202497,183.153283,53117000,185.6209974,182.8769073
2023-06-26,182.8769073,185.6209974,182.8374156,184.4167547,48088700,185.9565986,185.6308594
2023-06-27,185.6308594,185.9565986,183.2717312,183.4888907,50730800,187.447079,186.805481
2023-06-28,186.805481,187.447079,185.1767998,185.502524,51216800,187.6149088,187.141098
2023-06-29,187.141098,187.6149088,186.4995,186.637691,46347300,191.9679303,191.4645233
2023-06-30,191.4645233,191.9679303,188.7895213,189.1547523,85213200,191.3757165,189.9740601
2023-07-03,189.9740601,191.3757165,189.2830897,191.2770022,31458200,190.4873085,188.8586273
2023-07-05,188.8586273,190.4873085,188.1577916,189.0955327,46920300,189.5397068,189.3324127
2023-07-06,189.3324127,189.5397068,186.7561251,187.3878577,45094300,190.1813423,188.217041
2023-07-07,188.217041,190.1813423,187.782737,188.9376227,46815000,187.5359314,186.1737518
2023-07-10,186.1737518,187.5359314,184.6240241,186.8153498,59922200,186.8548776,185.6506348
2023-07-11,185.6506348,186.8548776,184.1897557,186.7166866,46638100,189.22385,187.3187866
2023-07-12,187.3187866,189.22385,186.0355754,187.2299377,60750200,188.72044,188.0788269
2023-07-13,188.0788269,188.72044,187.3286491,188.0393502,41342300,188.7105593,188.2268982
2023-07-14,188.2268982,188.7105593,187.1805924,187.7728333,41616200,191.810038,191.4842987
2023-07-17,191.4842987,191.810038,189.3324492,189.4212831,50520200,191.8198713,191.2276154
2023-07-18,191.2276154,191.8198713,189.9345388,190.852534,48288200,195.6695165,192.5799561
2023-07-19,192.5799561,195.6695165,190.1615899,190.6057895,80507300,193.9322612,190.6354065
2023-07-20,190.6354065,193.9322612,190.0135392,192.5700814,59581200,192.4516153,189.4607544
2023-07-21,189.4607544,192.4516153,188.7599187,191.5928578,71951700,192.3923877,190.2602844
2023-07-24,190.2602844,192.3923877,189.7667428,190.9117629,45377800,191.9284645,191.1190491
2023-07-25,191.1190491,191.9284645,190.4280938,190.8328016,37283200,193.1129297,191.9876556
2023-07-26,191.9876556,193.1129297,190.8229049,191.1683749,47471900,194.652815,190.7242279
2023-07-27,190.7242279,194.652815,190.0628839,193.488064,47460200,194.0901915,193.3005219
2023-07-28,193.3005219,194.0901915,191.6323487,192.1555016,48291400,193.9519826,193.9124908
2023-07-31,193.9124908,193.9519826,192.7378594,193.527529,38824100,194.1888565,193.0833282
2023-08-01,193.0833282,194.1888565,192.757589,193.7051954,35175100,192.6588908,190.0924835
2023-08-02,190.0924835,192.6588908,189.371917,192.5206997,50389300,189.8851804,188.7006836
2023-08-03,188.7006836,189.8851804,188.2268879,189.0955259,61235200,184.9596602,179.6392822
2023-08-04,179.6392822,184.9596602,179.5701792,183.1236848,115956800,180.7645557,176.5398407
2023-08-07,176.5398407,180.7645557,175.0592159,179.7774725,97576100,177.9414846,177.4775543
2023-08-08,177.4775543,177.9414846,175.2862285,177.3689746,67823000,178.5929652,175.8883667
2023-08-09,175.8883667,178.5929652,174.7236006,178.5337426,60378500,178.4152628,175.6711731
2023-08-10,175.6711731,178.4152628,175.3059572,177.1616631,54686900,176.5508865,175.7304993
2023-08-11,175.7304993,176.5508865,174.5048729,175.2659576,52036700,177.6085113,177.3811798
2023-08-14,177.3811798,177.6085113,175.2560759,175.9084342,43675600,177.4008924,175.3944092
2023-08-15,175.3944092,177.4008924,174.9990488,176.8078518,43622600,176.4718088,174.5246429
2023-08-16,174.5246429,176.4718088,174.4554466,175.0781536,46964900,175.4537407,171.9844055
2023-08-17,171.9844055,175.4537407,171.4704249,175.0880315,66062900,173.0716539,172.4687195
2023-08-18,172.4687195,173.0716539,169.9680281,170.304086,61172200,174.0897497,173.8031006
2023-08-21,173.8031006,174.0897497,171.7274356,173.042031,46311900,175.6217709,175.1769867
2023-08-22,175.1769867,175.6217709,174.2083431,175.0089578,42038900,179.4469843,179.0219574
2023-08-23,179.0219574,179.4469843,176.2642825,176.452084,52722800,179.0021473,174.3368225
2023-08-24,174.3368225,179.0021473,173.9710983,178.5771206,54945800,177.0747384,176.5410004
2023-08-25,176.5410004,177.0747384,173.7833261,175.3252528,51449600,178.4980673,178.1027069
2023-08-28,178.1027069,178.4980673,176.481705,178.0038593,43820700,182.7581154,181.9871521
2023-08-29,181.9871521,182.7581154,177.4206749,177.6183551,53003900,185.6739679,185.4762726
2023-08-30,185.4762726,185.6739679,182.5999932,182.7976734,60813900,186.9292303,185.6937103
2023-08-31,185.6937103,186.9292303,185.3082287,185.6640591,60794500,187.7199828,187.2653198
2023-09-01,187.2653198,187.7199828,186.098981,187.2949711,45766500,187.7793035,187.5025482
2023-09-05,187.5025482,187.7793035,185.436762,186.098999,45280000,186.662393,180.7911987
2023-09-06,180.7911987,186.662393,179.3678771,186.2175937,81755800,176.1456228,175.5031433
2023-09-07,175.5031433,176.1456228,171.5297068,173.1507084,112488800,178.1521166,176.1159668
2023-09-08,176.1159668,178.1521166,175.7304851,176.2840108,65551300,178.2114317,177.2823181
2023-09-11,177.2823181,178.2114317,175.2857133,177.9841002,58953100,178.0433867,174.2577515
2023-09-12,174.2577515,178.0433867,172.7948999,177.4108011,90370200,175.2461729,172.1919708
2023-09-13,172.1919708,175.2461729,171.9646243,174.4653157,84267900,174.0600998,173.7042694
2023-09-14,173.7042694,174.0600998,171.5692868,171.9844198,60895800,174.4554573,172.9827118
2023-09-15,172.9827118,174.4554573,171.8065092,174.4356848,109259500,177.3020563,175.9083862
2023-09-18,175.9083862,177.3020563,174.1292345,174.435641,67257600,177.5491771,176.9956665
2023-09-19,176.9956665,177.5491771,175.078137,175.4636186,51826900,177.6183924,173.4571686
2023-09-20,173.4571686,177.6183924,173.3681997,177.1834869,58436200,174.2577479,171.9151917
2023-09-21,171.9151917,174.2577479,171.8460104,172.5280198,63149100,175.0287094,172.7652283
2023-09-22,172.7652283,175.0287094,172.0338101,172.6466232,56725400,174.9199881,174.0402985
2023-09-25,174.0402985,174.9199881,172.1326477,172.1820715,46172700,173.1705223,169.9680634
2023-09-26,169.9680634,173.1705223,169.6715355,172.7949344,64588900,171.0355316,168.4557648
2023-09-27,168.4557648,171.0355316,167.0917607,170.6203986,66921800,170.0372427,168.7127686
2023-09-28,168.7127686,170.0372427,165.6783235,167.3784006,56294400,171.0652158,169.2267609
2023-09-29,169.2267609,171.0652158,168.3668284,170.0273757,51861100,172.2809213,171.7372894
2023-10-02,171.7372894,172.2809213,168.9499489,169.236598,52164500,171.6187016,170.4029388
2023-10-03,170.4029388,171.6187016,168.8412546,170.2645612,49594600,172.1919778,171.6483459
2023-10-04,171.6483459,172.1919778,168.9895042,169.1081093,53020300,173.4175881,172.8838501
2023-10-05,172.8838501,173.4175881,170.6796715,171.7768139,48527900,175.9281986,175.4339905
2023-10-06,175.4339905,175.9281986,171.1739041,171.7867324,57266700,176.975898,176.9165955
2023-10-09,176.9165955,176.975898,173.7635458,174.7618406,42390800,177.6381426,176.3235474
2023-10-10,176.3235474,177.6381426,175.8886419,176.0369133,43698000,177.7666479,177.7172241
2023-10-11,177.7172241,177.7666479,175.5427116,176.1357523,47551100,180.2278228,178.6167145
2023-10-12,178.6167145,180.2278228,176.966046,177.9841287,56743100,179.8225527,176.778244
2023-10-13,176.778244,179.8225527,176.0764619,179.3184658,51427100,177.0055802,176.6497498
2023-10-16,176.6497498,177.0055802,174.4653433,174.7025686,52517000,176.3532238,175.0979309
2023-10-17,175.0979309,176.3532238,172.7751618,174.6037228,57549400,175.5229502,173.8031006
2023-10-18,173.8031006,175.5229502,173.081561,173.5461178,54764400,175.7799412,173.4275208
2023-10-19,173.4275208,175.7799412,173.1606441,174.0007889,59302900,173.3879661,170.8773956
2023-10-20,170.8773956,173.3879661,170.6401703,173.2792397,64244000,171.9942818,170.9959869
2023-10-23,170.9959869,171.9942818,167.9615422,168.9302009,55980100,171.6582244,171.4308929
2023-10-24,171.4308929,171.6582244,169.4639395,171.0454113,43816600,171.0552987,169.1180115
2023-10-25,169.1180115,171.0552987,168.6732121,169.8889749,57157000,169.3947658,164.9567719
2023-10-26,164.9567719,169.3947658,163.7509029,168.3964559,70625300,167.0027957,166.2713623
2023-10-27,166.2713623,167.0027957,164.8974645,164.9765396,58499100,169.1871939,168.3173828
2023-10-30,168.3173828,169.1871939,166.9138337,167.0621051,51131000,168.9203082,168.7918243
2023-10-31,168.7918243,168.9203082,165.9550598,167.3882753,44846000,172.2117405,171.9547577
2023-11-01,171.9547577,172.2117405,168.1493495,169.0191605,56934900,175.720651,175.513092
2023-11-02,175.513092,175.720651,173.427533,173.4868356,77334800,174.7717275,174.6036835
2023-11-03,174.6036835,174.7717275,171.3419227,172.2216123,79829200,177.3514735,177.1537933
2023-11-06,177.1537933,177.3514735,174.1687879,174.3368168,63841300,180.3266499,179.7138367
2023-11-07,179.7138367,180.3266499,176.8968445,177.1044035,70530000,181.324934,180.7714233
2023-11-08,180.7714233,181.324934,179.4864794,180.2376853,49340300,181.9871957,180.2970123
2023-11-09,180.2970123,181.9871957,179.7039565,180.8406443,53763500,184.6517248,184.4834595
2023-11-10,184.4834595,184.6517248,181.6429732,182.0784516,66133400,184.1172974,182.8999481
2023-11-13,182.8999481,184.1172974,182.3160179,183.909465,43627500,186.1759116,185.5128021
2023-11-14,185.5128021,186.1759116,184.3845239,185.7701234,60108400,187.5516205,186.0769348
2023-11-15,186.0769348,187.5516205,185.8493038,185.9185914,53790500,188.9966237,187.7594757
2023-11-16,187.7594757,188.9966237,186.7103616,187.6209157,54412900,188.4225932,187.7396851
2023-11-17,187.7396851,188.4225932,186.6312053,188.2939249,50922700,189.9368597,189.4815826
2023-11-20,189.4815826,189.9368597,187.9277326,187.9376244,46505100,189.5508734,188.6799164
2023-11-21,188.6799164,189.5508734,187.7891759,189.4420038,38134500,190.9463565,189.3430176
2023-11-22,189.3430176,190.9463565,188.867957,189.5211747,39617700,188.9372461,188.0168152
2023-11-24,188.0168152,188.9372461,187.3042167,188.9075557,24048300,188.7096106,187.8386536
2023-11-27,187.8386536,188.7096106,186.9578048,187.9673218,40552600,189.1153992,188.4423828
2023-11-28,188.4423828,189.1153992,187.4526644,187.8287622,38415400,190.1149935,187.4229584
2023-11-29,187.4229584,190.1149935,187.0270771,188.9372262,43014200,188.3631848,187.9969788
2023-11-30,187.9969788,188.3631848,186.2550801,187.8881091,48794400,189.5904294,189.2737274
2023-12-01,189.2737274,189.5904294,187.284384,188.3730802,45704800,188.0959506,187.4823151
2023-12-04,187.4823151,188.0959506,185.5226772,188.0266631,43389500,192.4012246,191.4313049
2023-12-05,191.4313049,192.4012246,188.2246123,188.2543178,66628400,192.7575516,190.3426514
2023-12-06,190.3426514,192.7575516,190.1348039,192.4507413,41089700,192.9950578,192.2725677
2023-12-07,192.2725677,192.9950578,191.5995515,191.6391487,47477700,193.9749044,193.6977844
2023-12-08,193.6977844,193.9749044,191.6787505,192.2033001,53406400,191.500612,191.1937866
2023-12-11,191.1937866,191.500612,189.4518877,191.1245142,60943700,192.7179606,192.7080688
2023-12-12,192.7080688,192.7179606,189.7488055,191.0948231,52696900,195.9642037,195.9246216
2023-12-13,195.9246216,195.9642037,192.8465974,193.0841201,70404200,197.5675588,196.0730896
2023-12-14,196.0730896,197.5675588,194.143142,195.9840186,66831600,196.3600881,195.5386353
2023-12-15,195.5386353,196.3600881,194.9744886,195.4990381,128538400,194.6083278,193.8759308
2023-12-18,193.8759308,194.6083278,192.3913532,194.0738714,55751900,194.9250224,194.9151306
2023-12-19,194.9151306,194.9250224,193.8759233,194.1431515,40714100,195.6475317,192.8268433
2023-12-20,192.8268433,195.6475317,192.8268433,194.8755526,52242800,195.0536931,192.67836
2023-12-21,192.67836,195.0536931,191.5104996,194.0837733,46482500,193.4008388,191.6094513
2023-12-22,191.6094513,193.4008388,190.985924,193.1731928,37149600,191.8964996,191.0651398
2023-12-26,191.0651398,191.8964996,190.8474005,191.6193797,28919300,191.5104546,191.1640472
2023-12-27,191.1640472,191.5104546,189.1252303,190.5108448,48087700,192.6585889,191.5896912
2023-12-28,191.5896912,192.6585889,191.183903,192.1439311,34049900,192.4012292,190.5504608
2023-12-29,190.5504608,192.4012292,189.7586832,191.90637,42672100,186.5025533,183.7313385
2024-01-02,183.7313385,186.5025533,181.9993312,185.225808,82488700,183.9688672,182.3556213
2024-01-03,182.3556213,183.9688672,181.544045,182.325931,58414500,181.2075026,180.0396423
2024-01-04,180.0396423,181.2075026,179.0202338,180.277165,71983600,180.880926,179.3171692
2024-01-05,179.3171692,180.880926,178.3175591,180.1188538,62379700,183.6917273,183.6521301
2024-01-08,183.6521301,183.6917273,179.6338761,180.2178063,59144500,183.2463419,183.2364502
2024-01-09,183.2364502,183.2463419,180.8512254,182.0289926,42841800,184.4834824,184.27565
2024-01-10,184.27565,184.4834824,182.0289853,182.454572,46792900,185.1268038,183.6818085
2024-01-11,183.6818085,185.1268038,181.7320623,184.6220378,49128400,184.8199991,184.0084229
2024-01-12,184.0084229,184.8199991,183.2859327,184.1469828,40477800,182.3654708,181.7419586
2024-01-16,181.7419586,182.3654708,179.0697074,180.2870717,65603000,181.0491721,180.8017426
2024-01-17,180.8017426,181.0491721,178.4462231,179.4062511,47317400,187.1953332,186.6905823
2024-01-18,186.6905823,187.1953332,183.9193678,184.1766891,78005800,189.9764284,189.5904388
2024-01-19,189.5904388,189.9764284,186.8786203,187.3833712,68903000,193.3216658,191.8964691
2024-01-22,191.8964691,193.3216658,190.2832236,190.3228207,60133900,193.7373798,193.173233
2024-01-23,193.173233,193.7373798,191.8371222,193.0148896,42355600,194.3608735,192.5001984
2024-01-24,192.5001984,194.3608735,192.3418398,193.4107373,53631300,194.2520137,192.1735992
2024-01-25,192.1735992,194.2520137,191.1245003,193.2128065,54822100,192.7575265,190.4415894
2024-01-26,190.4415894,192.7575265,189.9665288,192.2725742,44594000,190.2238511,189.7586823
2024-01-29,189.7586823,190.2238511,187.630794,190.0358022,47145600,189.8279634,186.1066132
2024-01-30,186.1066132,189.8279634,185.5424816,188.9768051,55859400,185.1762795,182.5040283
2024-01-31,182.5040283,185.1762795,182.4545545,185.1168837,55467800,185.0278375,184.9387665
2024-02-01,184.9387665,185.0278375,181.9300294,182.0982797,64885400,185.4039422,183.9391632
2024-02-02,183.9391632,185.4039422,177.407016,178.0107448,102551700,187.3041854,185.7503204
2024-02-05,185.7503204,187.3041854,183.9292424,186.2154892,69668800,187.3635752,187.3536835
2024-02-06,187.3536835,187.3635752,184.8496973,184.9387683,43490800,189.085677,187.4625397
2024-02-07,187.4625397,189.085677,186.670762,188.6798889,53439000,187.5912317,186.3837891
2024-02-08,186.3837891,187.5912317,185.4237609,187.44278,40962000,188.2765228,187.1468048
2024-02-09,187.1468048,188.2765228,186.3044647,186.9485965,45155200,186.9684234,185.4621277
2024-02-12,185.4621277,186.9684234,185.1053738,186.7206781,41781900,184.5306315,183.37117
2024-02-13,183.37117,184.5306315,181.8549699,184.0945973,56529500,183.8567404,182.4891815
